#Name	TATA-box	Inr	CCAAT-box	GC-box
Sema4d_3	0	1	0	1
Adamts17_1	0	0	0	1
Fam126a_3	0	0	0	1
Mycbp_1	0	0	0	1
4933413L06Rik_1	0	1	0	0
Mbd5_1	0	0	0	0
Kdelc1_1	0	0	0	0
Akap5_1	0	0	0	1
Ubr5_2	0	0	0	0
D930028M14Rik_1	1	1	0	0
Cda_1	0	1	0	0
Cenpw_1	0	0	0	1
Nfasc_1	0	0	0	0
Lmntd1_3	0	1	1	0
2010204K13Rik_1	0	0	0	0
Parp11_3	1	0	0	0
Steap3_2	0	1	0	0
Scyl1_1	0	0	0	1
Psmd12_1	0	0	0	1
Fscn3_1	0	0	0	0
Gulp1_2	0	0	0	0
Higd1a_2	0	1	0	0
Htr1d_2	0	0	0	0
Mif4gd_2	0	1	0	0
Slc38a1_3	0	0	0	0
Tex29_1	0	0	0	0
Kank4_1	0	0	0	0
Gpr180_1	0	0	1	1
Ube4b_2	1	0	0	1
Ddit3_1	1	1	0	1
AK051424_1	0	0	0	1
Timm23_1	0	1	0	0
Atraid_1	0	1	0	1
Erich3_1	0	1	0	0
Pum2_2	0	0	0	0
Me1_1	0	1	0	1
Akap17b_1	0	0	1	1
Myl12a_2	0	0	1	1
Thsd4_2	0	1	1	0
Otud7a_1	0	0	0	1
Sez6_2	0	0	0	1
Clec4e_2	0	0	0	0
A930018P22Rik_1	0	0	0	1
Flrt2_1	0	0	0	0
AK017891_2	1	0	0	1
Itpkb_1	0	0	0	1
Map1b_1	0	1	0	1
Actn4_1	0	0	0	0
Lrrc8d_3	0	1	0	1
Fbxo22_1	0	0	0	0
Zfp101_2	0	1	0	0
BC005561_1	0	1	0	1
Pmis2_1	0	0	1	1
AK135254_1	0	0	0	0
Usp7_1	0	0	0	1
Gda_1	0	1	0	1
Klk9_1	1	0	0	1
Ppp1r21_1	0	1	0	1
Slc25a37_2	0	0	0	0
Tmprss11c_1	0	1	0	0
Dbx2_1	0	1	0	0
Lsm14b_1	0	0	1	1
Manf_1	0	1	1	0
Terf2ip_1	0	1	0	0
Katna1_1	0	0	0	1
Lrrc30_1	0	1	0	1
Gm5532_1	0	1	0	0
Tmem29_1	0	0	1	0
Chrna4_1	0	1	0	1
Tead1_2	1	1	0	0
Col6a3_1	0	1	0	1
Slc14a2_3	0	0	0	0
Parp9_1	0	0	0	0
Nppb_1	1	1	0	1
Mex3d_1	0	0	0	1
Cyp20a1_1	0	0	0	0
Gtf3c2_2	0	0	0	1
Timeless_2	0	0	0	0
Serpinf2_1	0	0	0	0
Sncaip_3	0	0	0	0
Arhgef6_1	0	0	1	0
Ubtf_2	0	1	0	0
3110035E14Rik_2	0	1	0	0
Smarca1_1	0	0	0	1
Xrcc6_1	0	0	0	1
Irf2bp2_1	0	1	0	0
Spns3_1	0	0	0	0
Foxq1_2	0	0	0	0
Cd209a_1	1	1	0	1
4930552N02Rik_1	0	1	0	0
Wdr25_1	0	0	1	0
Ackr2_2	0	0	0	0
Klhl32_2	0	0	0	0
Kcnab3_2	0	0	0	1
BC053393_1	0	0	0	0
Adgrg6_1	0	0	0	0
D17H6S53E_1	0	1	0	1
Fam189a1_1	0	1	0	0
Kcmf1_2	0	1	0	1
Lamtor1_1	0	0	1	1
Agpat1_2	0	0	0	1
Taf5l_1	0	0	0	1
Btc_1	1	1	0	0
Rhox4f_1	0	0	1	0
Afg3l1_1	0	0	0	0
Bmp4_2	0	0	0	1
Cyp51_1	0	0	0	1
Wwc1_1	0	1	0	0
BC037034_1	0	1	0	0
Cables1_1	1	0	0	0
Efs_2	0	0	0	1
Pcdhga10_1	0	0	0	0
Rasa3_1	0	1	1	1
Ptgr2_1	0	1	0	1
Slc15a2_1	0	0	0	0
Map2k5_1	0	0	0	1
Uso1_1	0	0	0	1
Fbxl5_1	0	1	0	1
Fcgrt_1	0	0	0	1
Rsph3b_1	0	0	0	1
Chmp3_1	0	0	0	0
AK042300_2	0	0	0	1
Rad9b_1	0	0	0	1
Dlg2_5	0	1	0	0
Rnf144b_1	0	0	0	1
Alkal2_2	1	0	0	1
Nab2_1	0	1	0	1
Wdr77_1	0	0	0	1
Mir3084-1_1	0	0	0	0
Gimap3_1	0	1	0	1
Trpc4ap_1	1	0	0	0
Mir669d_1	0	0	0	1
1700116B05Rik_1	0	0	1	0
Psmb6_1	0	0	0	1
Zfp605_1	0	1	1	1
Cldn34b3_2	0	1	0	0
Rpl18a_1	0	1	1	1
Gm10409_1	0	1	0	1
Defb33_1	0	1	0	0
Slurp1_1	1	0	0	1
Arpc1b_1	0	1	0	1
Ifna1_1	0	0	0	0
Nepro_1	0	0	0	1
Kcnk13_1	0	1	0	0
Rab26_1	0	1	1	1
Ncam2_1	0	0	0	0
Rmi2_1	0	0	1	1
Cab39_2	0	0	0	0
Irx4_1	0	0	0	0
Rapgef4_2	0	0	0	0
Defb23_1	1	1	1	0
Zic1_1	0	1	0	1
Klhl15_1	0	1	0	1
Cd24a_1	1	1	0	1
Myh15_1	0	1	0	0
Fgd4_1	0	1	0	0
Slc39a10_1	0	0	0	0
Rnu12_1	0	0	1	0
Cnot8_1	0	0	0	0
Stfa2l1_1	1	0	0	0
Fes_1	0	0	0	1
Tmx2_1	0	0	1	1
Pemt_2	0	0	0	0
Mmp19_1	1	0	0	1
Gpc3_1	0	0	0	1
Ssu2_1	0	0	0	1
Mir196b_1	0	0	0	0
Myl2_1	1	1	0	0
Gm5643_1	0	0	0	0
Lynx1_1	0	1	0	1
Gch1_1	1	1	1	1
Pim2_1	0	1	1	1
4930404N11Rik_1	0	0	0	1
Vps28_1	0	0	0	1
Rpl30_1	0	0	0	0
Taf1a_1	0	0	1	1
Syn1_1	0	1	0	0
Tex36_1	0	1	0	0
Ociad1_1	0	0	0	1
Wfdc16_1	0	0	0	0
Rmst_1	0	0	0	0
AK019601_1	0	0	0	0
Hrct1_1	0	0	0	1
Gm9920_1	0	1	0	0
Mn1_1	0	1	0	0
Vps13d_2	1	1	1	1
Hist4h4_1	1	0	0	1
Car1_3	0	0	0	0
Ccdc126_1	0	0	0	0
Gm5069_1	0	1	0	0
4930556N13Rik_1	0	1	0	0
Ubxn11_1	0	0	0	0
Ezr_1	0	0	0	1
Trappc2_1	0	0	0	1
Ankrd34a_1	1	0	0	0
Sall2_2	0	0	0	0
Ccl8_1	1	1	1	0
Olfr963_1	0	0	0	0
Ift74_1	0	0	1	0
DQ543942_1	0	0	0	0
Rbms1_1	0	1	0	1
Baz1a_1	0	1	1	0
Capn15_1	0	0	1	1
Snap23_1	0	0	1	1
Pacsin2_1	0	1	0	1
Bfsp1_1	1	0	0	0
Gm16712_1	0	0	1	1
AK138088_1	0	0	0	0
Stard10_2	0	0	0	0
Tmbim1_2	1	0	0	0
Antxr1_1	0	0	1	1
Pex5l_2	0	1	0	1
Gm2897_1	0	0	0	1
Txlnb_1	0	0	0	1
She_1	0	1	0	1
2810410L24Rik_1	0	0	0	1
Smg1_2	0	1	0	1
E130018O15Rik_1	0	0	1	1
Mfap3_1	0	0	0	1
Mcub_1	0	0	0	0
Emilin3_1	0	1	0	1
Sp110_1	0	1	0	1
Egflam_1	0	0	0	1
D930048N14Rik_1	0	0	0	0
Pole_4	1	0	0	0
Cxxc5_1	0	1	0	0
Slc39a11_1	0	0	0	0
Sct_1	1	0	0	1
Cyp39a1_1	0	0	1	0
Mup19_1	1	0	0	0
Lyrm7os_1	0	0	0	1
Lamtor2_1	0	0	0	0
Nono_1	0	0	1	0
Zfp454_1	0	1	0	0
Ago4_1	0	1	0	1
Nasp_2	0	0	1	0
Ptov1_2	0	1	0	0
1700022A21Rik_1	0	1	0	0
AK161769_2	0	1	0	0
Abhd4_2	1	0	0	0
Tsr1_1	0	1	0	0
Col25a1_2	0	0	0	0
Svbp_1	0	1	0	1
Mir7040_1	0	0	0	0
Tuba1c_2	0	0	0	1
Cd38_1	0	1	0	0
Gm2061_1	0	0	1	0
Sptbn4_1	0	0	0	1
Akap1_2	0	0	0	0
Ylpm1_1	0	0	0	0
Izumo4_1	0	0	0	1
Scarf1_1	0	1	0	1
Atp8a1_1	0	1	0	1
Krtap5-2_1	1	0	0	0
4930565N06Rik_2	0	0	0	0
Zbtb7b_1	0	1	0	1
Sars2_1	0	0	1	0
AK165889_1	0	0	0	1
Ptgfrn_1	0	0	0	1
Elavl1_1	0	0	1	1
Rps24_1	0	0	1	1
Col9a2_1	0	0	0	1
Slc26a2_1	1	0	1	0
Mroh5_1	0	0	0	0
Scin_1	1	1	0	1
Nck1_1	0	0	0	0
Bcas1_1	0	0	0	0
Katnbl1_1	0	0	0	1
BC005624_1	0	0	0	1
Cga_1	1	0	1	0
Smim3_2	0	0	0	0
Extl2_2	0	0	0	1
Yipf6_1	0	1	0	0
March2_2	1	0	0	0
Tnfrsf19_2	0	0	0	0
Sox14_1	0	1	0	0
Mir124-2hg_1	0	1	0	0
Anks4b_1	0	0	1	0
Mex3b_1	0	0	0	0
Slc46a2_1	0	1	0	1
Ighmbp2_1	0	1	0	0
Shkbp1_1	0	0	1	1
Pik3r5_1	0	1	0	1
Onecut3_1	0	1	0	0
Cox4i2_1	0	1	0	0
Mctp1_1	1	1	0	1
Fem1a_1	0	0	1	0
Upp1_3	0	1	0	0
Dzank1_1	0	0	0	1
Mcts2_1	0	1	1	1
Wif1_1	0	1	0	1
Lor_1	1	1	1	1
Tpt1_1	1	0	0	1
Dennd1a_2	0	1	0	0
Gdpgp1_1	0	0	0	1
Gm14743_1	1	1	1	0
Hnrnpf_4	0	0	0	0
Camta2_1	0	0	0	1
Cnot6l_1	0	0	0	0
Efcab6_3	0	1	0	1
Bcl3_1	0	0	0	1
Ttr_1	1	1	0	0
Scgn_1	0	0	0	0
Kifc3_2	0	0	0	0
Scnn1g_1	1	1	0	1
Dsn1_1	0	1	0	0
BC051525_1	0	0	0	1
Omd_1	0	1	0	0
Sult2a2_1	1	0	0	0
Ribc1_1	0	1	1	0
Tbc1d22a_1	0	0	0	0
Tmem234_2	0	0	0	1
Il13_1	1	0	0	0
Mepce_1	0	1	0	1
Zfp652os_1	0	0	0	1
Sdhb_1	0	0	0	0
KY467518_1	0	1	1	1
Snord96a_1	0	0	0	1
Slc9a1_1	1	1	0	0
Mettl21c_1	1	0	0	0
Rnls_2	0	0	0	0
Rtn4_2	0	1	0	0
Zfp707_2	0	1	0	0
Ccne1_1	1	0	0	1
Spen_2	0	0	0	0
Pcdhga6_1	0	1	0	0
Gal3st4_1	0	0	0	0
4921509C19Rik_1	1	0	1	0
Scn1b_2	0	1	0	0
Dlgap5_1	0	0	0	1
Pitpnm2_1	0	0	0	1
Gtpbp8_1	0	0	0	0
Rpl31_1	0	0	0	1
Gk_1	0	1	1	1
Fbxo17_1	0	1	0	1
Gtpbp6_1	0	1	0	1
L3mbtl2_1	0	0	0	1
Ackr4_2	0	0	0	0
4930591A17Rik_1	0	1	0	0
AK133808_1	0	0	0	1
Scrg1_2	0	1	0	0
Bclaf3_1	0	0	0	1
Ppp1cc_1	0	0	0	1
Kif4_1	0	0	0	1
Atp6v0b_1	0	1	0	0
Fcna_1	0	0	0	0
Ifit1bl1_1	1	0	0	0
Vps8_1	0	0	0	1
Plaur_1	0	0	0	1
Sod2_1	0	1	0	1
Syt1_1	0	0	1	0
Eipr1_1	0	0	0	0
Ehd2_1	0	1	0	0
Fry_1	0	1	0	1
Ccar1_1	0	1	0	0
Zfp429_1	0	0	0	0
Gabrd_1	0	1	0	1
Bbip1_1	0	0	0	0
Paqr7_1	0	1	0	0
Gm13580_1	0	1	0	0
Arfgap2_1	0	0	1	1
Prickle2_2	0	1	0	0
Gkn1_1	1	0	0	0
AK076759_1	0	1	0	0
Abcc2_1	1	1	0	1
Atp7b_1	0	0	0	0
Plxna3_1	1	1	0	1
Pcm1_1	0	1	0	1
Plec_6	0	1	0	1
AI429214_1	0	0	0	0
Thg1l_2	0	1	0	0
Mboat7_2	0	0	0	1
4833422M21Rik_1	1	1	0	0
Zdhhc25_1	0	1	0	0
Scgb3a2_1	1	1	0	0
Amer2_1	0	0	0	0
Tmem110_1	0	0	0	1
Gpr135_1	0	1	0	1
Lsm12_1	0	0	0	1
Lrrc46_1	0	1	0	1
Dlx1_1	0	0	1	0
BC005537_2	0	0	0	0
Nit1_1	0	1	0	1
Mir6900_1	0	0	0	1
Trappc11_2	0	1	1	1
Il31_1	0	0	0	1
Cttnbp2nl_1	0	0	1	1
Ets2_1	0	0	0	1
Nectin4_2	0	1	0	1
Otop1_1	0	0	0	1
Dnaja2_1	0	1	0	1
AK135599_1	0	0	1	0
AK162963_1	0	0	0	0
Nudt21_1	0	0	1	1
Rtbdn_2	0	0	0	1
Timm8a2_1	0	1	0	0
Pus10_2	0	0	0	1
Gm15246_1	0	0	0	1
Islr2_3	0	1	0	1
Ugt2b1_1	1	0	0	0
Zfp691_2	0	1	0	0
Traf6_1	0	0	0	1
Plp2_1	0	1	0	1
Ltb4r1_1	0	0	0	1
Armcx3_1	0	0	0	1
Txndc11_2	0	0	0	0
Dner_2	0	1	0	1
Pgc_1	1	1	0	1
St3gal5_1	0	0	1	1
AV026068_2	0	0	0	0
Dnajc22_1	0	0	0	1
Tbc1d10a_2	0	0	1	1
Scn1a_2	0	0	0	0
Dact2_1	0	0	0	1
Krtdap_1	1	1	0	0
Hspe1_1	0	0	0	0
Caly_2	0	0	0	1
Lmf1_1	0	1	0	1
4933430I17Rik_1	0	0	0	0
Npepps_1	0	1	0	1
H2-Ob_1	0	0	0	0
Malat1_1	1	0	0	0
Vapa_1	0	1	0	1
Nxt2_1	0	0	0	1
Son_3	0	0	0	0
Tasp1_1	0	0	1	0
Kcnh3_1	0	0	0	0
Tbc1d14_2	0	0	0	1
Elf5_2	0	1	0	1
Casr_1	0	0	0	0
Tes_1	0	0	1	1
Lztr1_1	0	0	0	0
4933436I01Rik_1	1	1	1	0
Trappc4_1	0	0	0	1
Zfp972_1	0	0	1	1
Pdhb_1	0	1	1	1
Nr1i3_1	1	0	0	1
Slfn4_1	1	0	0	0
Upf3a_1	0	0	0	1
Ceacam1_1	1	1	0	1
Epha5_1	0	1	0	1
1700010J16Rik_1	0	0	0	0
Eif3m_1	0	0	0	1
Cers4_1	0	0	0	1
Mkks_1	0	1	0	1
Pigm_1	0	1	0	1
Fdxacb1_1	0	0	0	0
AK133627_1	0	0	0	0
Krt33a_1	1	1	0	0
Prdx6_1	0	0	0	1
AK019366_1	0	0	0	0
Uba7_1	0	1	1	0
Hspa2_2	0	0	0	0
AU022751_1	0	1	1	0
Pigv_1	0	0	0	1
Mrpl37_1	0	1	1	0
Nostrin_1	0	1	0	1
Ttc3_1	0	0	0	0
Tff1_1	1	1	0	1
Btnl5-ps_1	0	0	0	1
Podnl1_1	0	1	0	0
Dhcr7_1	0	1	1	0
Mfsd5_2	0	1	0	1
Coq9_1	0	1	0	0
Gcsam_1	0	1	1	0
4933406M09Rik_1	0	1	0	1
Arhgap20_1	0	1	0	1
Mapk6_2	0	0	0	0
Zfp869_1	0	0	1	0
Trpv2_2	1	1	0	1
4933404K08Rik_1	0	0	1	0
Rnf125_2	0	0	0	0
Kcnk1_2	0	0	0	0
Pbk_1	1	0	0	0
Zfp981_1	0	1	0	1
Rai1_2	0	0	0	1
Neurog2_1	1	0	0	0
Nudt5_2	0	0	0	0
Erfe_1	0	0	0	0
2900076A07Rik_1	0	1	0	1
Ephb3_1	0	1	0	1
Heatr9_1	0	0	0	0
Actl11_1	0	1	1	1
Nkx2-2_1	1	0	0	1
Wdr11_1	0	0	0	1
Creb5_1	0	1	0	0
Tcp11_2	0	0	0	1
Thrsp_1	1	0	1	0
Ube2d2a_2	0	1	0	1
Hnrnpr_1	0	0	1	0
Ccdc28b_1	0	1	0	0
Stfa1_1	1	0	0	0
Rsl1d1_1	0	1	0	1
Zfp958_1	0	0	1	0
Focad_2	0	0	1	0
Acss3_1	0	1	0	0
Net1_2	0	0	0	1
Gamt_1	0	1	0	1
Gtf2e2_1	0	0	0	1
Tcf4_2	1	0	0	1
n-R5s124_1	0	0	0	0
Urah_2	0	1	0	1
Tnfrsf12a_1	0	1	1	1
Col4a2_1	0	0	0	0
Gng8_2	0	1	0	1
Stambp_1	0	0	0	1
Slc25a4_1	1	0	1	1
Slc25a25_1	0	0	1	1
Bscl2_3	0	0	0	0
Rps20_1	1	0	0	1
Slc7a14_1	0	1	0	1
Hist1h2be_1	1	1	1	0
Foxj2_1	0	0	0	0
Zfp110_2	0	1	0	0
Pak1_2	0	0	0	1
Pigg_1	0	1	0	0
Gpr37l1_1	0	1	0	0
Ythdc1_1	0	0	0	0
Fam103a1_1	0	0	0	1
Pard6a_1	0	0	0	1
Piwil2_1	0	0	0	1
Drg2_1	0	0	0	0
B3galnt1_1	0	0	0	0
Slc6a6_1	0	0	0	1
B3galt2_1	0	1	0	0
Plekhf2_1	0	0	0	1
Klc3_1	0	1	1	0
Opcml_3	0	1	0	0
Adgrf2_1	0	0	0	0
Abca12_1	0	1	0	1
Nefl_1	1	0	1	1
Ifit2_2	0	0	0	0
Sec22a_1	0	1	0	1
Tpmt_1	0	0	0	1
Pknox1_1	0	1	0	1
Bhmt_2	1	1	0	0
Rars2_1	0	0	0	0
Nkx2-3_1	0	1	0	1
Slc22a27_1	0	0	0	0
Slc7a7_1	0	1	1	0
Atxn10_1	0	1	0	1
Tox4_1	0	0	1	0
Hmg20a_2	0	0	0	0
Dck_2	0	1	0	1
Emc1_2	0	0	0	0
Cyp4a32_1	0	0	0	1
Xrn2_1	0	0	0	0
Strn3_1	0	1	0	1
Alb_1	1	1	1	1
Fastkd2_1	0	1	0	0
Tubal3_1	0	1	0	0
Smim10l2a_1	0	1	0	1
Mir200a_1	0	1	0	0
Rab4a_1	0	0	0	1
Nwd1_1	0	0	0	1
Gm15091_1	0	0	1	0
Pabpc2_1	0	0	0	0
Tbc1d10b_1	0	0	0	0
Oxct2b_1	0	0	1	0
Gli3_2	0	0	0	1
Rom1_1	0	1	0	1
Prpf40a_1	0	1	1	0
Srrt_1	0	0	0	0
Nedd4l_2	0	1	0	1
Sptbn1_1	0	0	0	0
Stfa3_1	1	0	0	0
Gatb_1	0	0	0	1
Cfap53_1	0	0	0	1
AK089379_1	0	0	1	1
KY468069_1	0	1	1	0
Plac8l1_1	0	0	0	0
Litaf_1	0	1	0	1
Umod_1	1	0	0	1
Psca_1	1	0	1	1
Pbx1_2	1	0	0	0
Selenon_1	0	0	0	0
Crhr1_2	0	1	0	1
Snord14c_1	0	1	0	0
Atn1_1	0	0	0	0
Defb44-ps_1	1	0	0	0
Slc5a4b_1	1	0	0	0
Adhfe1_1	0	0	0	0
Esr2_1	1	0	0	0
Fcrl1_1	0	1	0	1
Hsh2d_1	0	1	0	0
Caskin2_1	0	1	0	1
Gdpd5_1	0	0	0	1
AK006485_1	0	1	0	1
A630075F10Rik_1	0	0	0	1
Stum_1	0	0	0	1
Tcf19_1	0	0	1	1
Myl6b_1	0	1	0	0
Ssrp1_1	0	0	0	0
Blk_1	0	1	0	0
Fga_1	1	1	0	0
Fnip1_1	0	1	1	1
Unc50_1	0	0	0	1
Idh1_2	0	0	0	1
Gm10413_1	0	1	0	0
Ahrr_1	0	0	0	0
Fbxo7_2	0	0	0	0
Mir223_1	0	0	0	0
Mocs3_1	0	0	1	0
Usp8_1	0	0	0	1
Gpr45_2	0	0	0	0
Dis3l2_2	0	0	0	0
Gna14_1	0	1	0	1
Scml4_1	0	0	0	0
Golga4_1	0	1	0	1
Tdrd12_1	0	0	0	0
Pklr_2	1	0	1	0
Plekha6_1	1	0	1	0
Ppp1r14b_2	0	0	0	1
Smim4_1	0	1	1	0
Kantr_2	0	0	0	0
Kcna6_1	0	0	1	1
Dmac2_1	0	0	0	1
Nkx2-1_1	0	0	0	1
Stat2_1	0	1	1	0
Cacnb4_2	0	0	1	0
Ipo8_1	0	0	0	0
Myo1f_1	1	0	0	0
Krtap27-1_1	1	0	0	0
Spdya_2	0	0	0	0
Sfi1_1	0	0	0	0
Rbsn_1	0	0	0	1
Riox1_1	0	0	0	0
Carhsp1_2	0	0	0	1
Rom1_2	0	1	0	1
Asb18_1	0	0	0	0
Ddx5_1	1	1	0	1
Cpm_1	1	0	0	1
Gtf3c5_1	0	1	0	0
Gm904_1	0	1	0	1
Fam240a_1	0	1	0	0
Gm1553_1	1	0	0	0
B3gnt9_1	0	0	0	1
Cytl1_1	1	1	0	1
Arhgap23_2	0	0	0	0
Ints12_1	0	0	0	0
1700001G01Rik_1	0	0	0	1
Lrrc20_1	0	1	1	1
Mamstr_2	0	0	0	1
Gm19705_2	0	1	0	1
Adcy7_1	0	0	1	1
Card10_1	0	1	0	1
Pcdhga7_1	0	0	0	0
Pla2g2e_1	1	1	0	1
S100a1_1	0	0	0	0
Anp32e_1	0	1	1	0
Ankrd61_1	0	0	0	0
Dok7_2	0	0	0	1
Fmo2_2	0	1	0	0
Synpo_1	0	0	0	0
1810062O18Rik_1	0	1	0	0
Nxf7_1	1	0	0	0
Kctd11_1	0	1	0	1
Ccnjl_1	0	0	0	0
Stom_1	0	1	0	1
Ptprt_1	0	1	0	0
Gspt1_2	0	1	0	0
Hdgfl2_1	1	0	1	1
Trim2_1	0	0	0	0
Riox2_1	0	0	0	1
Klra3_1	0	0	0	1
Treml2_2	0	1	0	1
Hist1h4h_1	1	0	0	1
Hmmr_1	0	1	1	0
Arid1a_1	0	1	0	0
Gpx2_1	0	0	0	1
Snhg15_1	0	1	0	1
D130043K22Rik_1	0	1	0	0
Jazf1_1	0	0	0	0
Fcor_1	0	0	0	0
E130102H24Rik_2	0	0	0	0
Mfsd14a_1	0	0	0	1
Dda1_1	0	0	1	1
Adgrl4_1	0	1	0	1
Tex22_2	0	1	0	0
Poldip3_1	0	0	0	1
Trmt112_1	0	0	0	0
Rbpj_2	0	1	0	1
Mb_1	1	1	0	0
Defb21_1	0	0	1	0
Ift140_1	0	0	1	1
AK148204_1	0	0	0	0
Pcdh7_1	0	0	0	1
Ttc9b_1	0	0	0	0
AK043564_1	0	0	0	1
Smc6_2	0	0	0	1
Sorbs2_2	0	0	0	0
Gypa_1	0	1	0	0
Agap3_1	0	0	0	0
5730409E04Rik_1	0	0	0	1
Ciart_1	0	1	1	0
Tpp2_1	0	1	1	1
Hdac3_1	0	0	0	1
Abhd18_1	0	0	0	1
Defb28_1	0	1	0	0
Zfp184_1	0	0	0	0
Lrmp_4	0	0	0	1
2700062C07Rik_1	0	0	0	0
1700066B17Rik_1	0	0	1	0
Pced1b_2	0	0	1	0
E2f6_1	0	0	0	1
A930007I19Rik_2	0	0	0	0
C2cd5_2	0	0	0	1
Bmx_1	1	1	0	0
2010003K11Rik_1	0	1	0	0
Piwil4_1	0	1	0	0
Tgfbr3l_1	0	1	0	1
Cyp2d26_1	1	1	0	0
G6pc3_2	0	1	0	1
Tapt1_1	0	0	0	1
Bag2_1	0	1	1	0
Zfp608_1	0	1	1	0
Atp9a_1	0	0	0	0
Gcfc2_1	0	0	1	0
H2al3_1	1	1	1	0
Ccdc171_1	0	0	0	1
Rock1_1	0	0	0	0
Fbxl6_1	0	0	1	1
Cdyl_1	0	1	0	1
Krt80_1	0	1	0	0
Cmtm8_1	0	1	0	0
Adcy1_1	0	1	0	0
Pop5_1	0	1	0	1
Mir5114_1	0	0	0	0
Serpinb9_1	0	1	0	0
Papola_2	0	0	0	1
Tnfsf11_1	1	0	1	1
Cd302_1	0	1	0	0
Sipa1l3_3	0	1	0	0
Scgb1b27_1	1	1	0	1
Garem1_1	0	0	0	1
Tmem26_1	0	0	0	0
Mir6239_1	0	0	0	0
1810019D21Rik_1	0	1	0	0
Krit1_1	0	0	0	0
Mapk1ip1l_1	0	0	0	0
Ppp1r12b_1	0	0	1	0
Dach2_2	0	0	0	0
Ifi211_1	0	1	0	0
Csgalnact1_1	0	0	1	1
Retreg1_2	0	0	0	1
Kdm2b_1	0	0	1	1
Wdr35_1	0	0	0	0
Mapt_2	0	0	1	1
Ptpn11_1	0	1	0	0
Acsl6_2	0	0	0	1
Tmem43_1	0	0	0	0
Msn_1	1	0	0	1
Adamts19_1	0	1	0	1
Gas8_1	0	1	0	1
Mospd2_1	0	0	1	1
Sox4_1	1	0	1	1
Zfp74_1	0	1	0	0
Lpar5_1	0	1	1	0
Cd5_1	0	0	0	0
Lnx1_2	0	1	1	0
Galnt1_2	0	1	0	0
Zc3h15_1	0	0	0	0
Ppp2r3c_2	0	0	0	0
Med4_1	0	1	0	0
Aoc1_1	1	0	0	0
Tm4sf1_1	1	1	1	1
Cep290_1	0	0	0	0
Ifne_1	0	1	0	0
Pde4dip_1	0	1	0	1
X56720_1	0	0	0	0
Gm10941_1	0	1	1	0
Prodh2_1	0	0	1	0
Slfn9_2	0	0	1	0
Sult6b1_1	0	0	0	0
AU019823_1	0	1	0	0
Apol10b_1	0	0	1	0
Adora2a_2	0	0	0	1
1700034G24Rik_1	0	1	0	0
Rab10os_1	0	1	0	1
Lkaaear1_1	0	1	0	1
Rps6kb1_1	0	0	0	0
Cacnb2_1	0	1	0	0
Dab2ip_3	0	0	1	1
Hspb7_2	0	0	0	0
Slit3_1	0	0	0	1
Dgcr14_1	0	0	0	0
Mocs1_1	0	0	1	1
Cnih1_1	0	0	0	0
Gm5111_1	0	0	0	0
Grm8_2	0	1	0	0
Sap18_1	1	0	0	0
Lrrn1_2	0	0	0	0
Corin_1	0	1	0	1
Tmem254c_2	0	0	0	0
Pip5k1b_1	0	0	0	0
Rplp2_1	0	0	0	0
Tcte2_1	0	0	0	0
Dtna_1	0	0	0	1
Leap2_1	0	1	0	0
Ablim1_3	1	0	0	0
Rasgef1a_1	0	1	0	1
Eea1_2	0	1	0	0
Ccdc110_1	0	1	1	1
Galt_1	0	0	0	0
Prlr_2	0	0	1	0
Mir32_1	0	1	0	0
Alpk2_1	0	0	0	0
Nr5a2_1	0	0	1	1
Mbl2_1	0	0	0	0
Capns1_1	0	0	0	0
Ctsl_1	1	1	1	1
Gm38431_1	0	1	1	1
Zdhhc21_1	0	0	0	1
LOC102634389_1	0	1	0	0
Ptprj_1	0	0	0	1
Fads3_1	1	0	1	1
Nim1k_1	0	1	0	1
Rasgrp1_1	0	0	0	0
Kcnn1_1	0	0	0	1
1700029N11Rik_1	0	0	0	0
Hhipl2_1	0	1	0	0
Kcns2_1	0	0	0	0
Sv2b_2	0	1	0	0
Fermt2_1	0	0	0	1
Fam198b_1	0	1	0	0
Zfp398_1	0	1	0	0
Ptpa_1	0	0	0	0
Ccdc167_1	0	1	1	1
Clip3_2	1	0	0	0
Prkacb_2	0	1	0	0
Osbpl11_1	0	0	0	0
Oxr1_1	0	0	0	1
AK006051_1	1	0	0	0
Gm14164_1	0	0	0	0
KY467625_1	0	1	0	0
Frrs1l_1	0	0	0	0
Arhgap15_1	0	0	0	1
Uimc1_1	0	1	0	1
Rmrp_1	1	1	0	0
Farp1_1	0	0	0	1
Cxcl9_1	1	0	1	0
Shf_1	0	1	0	1
Dbi_1	1	0	1	1
1700030M09Rik_1	0	0	0	0
Kdm3a_1	0	1	1	1
Etv6_1	1	0	0	0
AK089373_1	0	1	0	0
Kcnip4_1	0	1	0	0
Tbk1_1	0	0	0	0
Vps36_2	0	0	0	0
Gm5577_2	0	1	0	1
Sstr4_1	0	0	0	0
Tacr1_1	1	0	0	1
LOC102632231_1	0	1	1	0
Stambpl1_1	0	1	0	1
Tefm_1	0	1	0	0
Gm15417_2	0	1	0	0
AK006870_1	0	0	0	0
Rbmx2_1	0	0	0	1
Ccl17_1	1	0	0	0
Mkrn1_2	0	1	0	1
4930406D18Rik_1	0	0	0	0
Naa30_2	0	1	0	0
Hsp90ab1_1	1	0	0	1
Cxcl10_1	1	0	1	1
Spop_1	0	0	0	1
